STATE,STATEFP,COUNTYFP,COUNTYNAME,PLACEFP,PLACENS,PLACENAME,TYPE,CLASSFP,FUNCSTAT
PA,42,125,Washington County,14896,1215660,Cokeburg borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,17320,2584449,Cross Creek CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,18496,1215661,Deemston borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,19536,1215662,Donora borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,20328,1215663,Dunlevy borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,22016,1215664,East Washington borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,22736,2631262,Eighty Four CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,22800,1215665,Elco borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,23296,1215666,Ellsworth borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,23392,2584455,Elrama CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,25944,1215667,Finleyville borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,27672,2633230,Fredericktown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,28600,2389833,Gastonville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,31082,1215668,Green Hills borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,33840,2584468,Hendersonville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,34256,2584469,Hickory CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,35896,1215669,Houston borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,38240,2631279,Joffre CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,41376,2631281,Langeloth CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,41968,2584479,Lawrence CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,44512,1215670,Long Branch borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,46072,1217317,McDonald borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,46160,2389459,McGovern CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,46344,2389463,McMurray CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,47400,1215671,Marianna borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,48320,2633842,Meadowlands CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,125,Washington County,49240,1215672,Midway borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,49880,2584486,Millsboro CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,50408,1215673,Monongahela city,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,52440,2633306,Muse CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,53496,1215674,New Eagle borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,54888,1215675,North Charleroi borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,57928,2631295,Paris CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,66016,1215676,Roscoe borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,71232,2631304,Slovan CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,72576,2584513,Southview CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,72736,1215677,Speers borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,74224,1215678,Stockdale borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,76232,2584517,Taylorstown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,76552,2390384,Thompsonville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,78008,1215679,Twilight borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,79872,2584520,Van Voorhis CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,81328,1215680,Washington city,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,82376,2633948,West Alexander CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,82616,1215682,West Brownsville borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,83272,2584525,Westland CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,83504,1215683,West Middletown borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,84931,2390512,Wickerham Manor-Fisher CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,125,Washington County,86000,2390525,Wolfdale CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,86712,2631316,Wylandville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,127,Wayne County,5976,1215684,Bethany borough,INCORPORATED PLACE,C5,A
PA,42,127,Wayne County,6236,2633330,Big Bass Lake CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,127,Wayne County,30200,2631271,Gouldsboro CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,127,Wayne County,33200,1215685,Hawley borough,INCORPORATED PLACE,C5,A
PA,42,127,Wayne County,35520,1215686,Honesdale borough,INCORPORATED PLACE,C5,A
PA,42,127,Wayne County,61774,2633409,Pocono Springs CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,127,Wayne County,62744,1215687,Prompton borough,INCORPORATED PLACE,C5,A
PA,42,127,Wayne County,73784,1215688,Starrucca borough,INCORPORATED PLACE,C5,A
PA,42,127,Wayne County,76440,2633416,The Hideout CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,127,Wayne County,80652,2633418,Wallenpaupack Lake Estates CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,127,Wayne County,81712,1215689,Waymart borough,INCORPORATED PLACE,C5,A
PA,42,127,Wayne County,84696,2631315,White Mills CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,332,1215690,Adamsburg borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,3088,1215691,Arnold city,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,3120,1215692,Arona borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,3688,1215693,Avonmore borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,7480,1215694,Bolivar borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,8024,2629998,Bradenville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,10832,2633301,Calumet CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,15248,2633873,Collinsburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,16816,2389366,Crabtree CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,18768,1215695,Delmont borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,18960,1215696,Derry borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,19472,1215697,Donegal borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,21976,1215698,East Vandergrift borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,24432,1215699,Export borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,25568,2631266,Fellsburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,30512,2389864,Grapeville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,31200,1215700,Greensburg city,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,32864,2389904,Harrison City CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,34048,2389918,Herminie CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,35872,2630016,Hostetter CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,36288,1215701,Hunker borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,36592,1215702,Hyde Park borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,37208,1215703,Irwin borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,37784,1215704,Jeannette city,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,41680,1215705,Latrobe borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,41834,1217442,Laurel Mountain borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,42032,2390045,Lawson Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,42912,2631282,Level Green CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,43232,1215706,Ligonier borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,44864,2086676,Lower Burrell city,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,45192,2390144,Loyalhanna CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,45732,2390103,Lynnwood-Pricedale CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,129,Westmoreland County,46488,1215707,Madison borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,46800,2634239,Mammoth CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,47000,1215708,Manor borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,49960,2630026,Millwood CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,50344,1215709,Monessen city,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,51880,1215710,Mount Pleasant borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,52432,1215711,Murrysville municipality,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,53160,1215712,New Alexandria borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,53544,1215713,New Florence borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,53736,1215714,New Kensington city,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,54104,1215715,New Stanton borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,54776,1215716,North Belle Vernon borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,55136,1215717,North Irwin borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,55616,2633308,Norvelt CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,56496,1215718,Oklahoma borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,58872,1215719,Penn borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,67416,2633876,St. Vincent College CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,68432,1215720,Scottdale borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,69368,1215721,Seward borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,71160,2390306,Slickville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,71424,1215722,Smithton borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,72192,1215723,South Greensburg borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,72616,1215724,Southwest Greensburg borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,75584,1215725,Sutersville borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,77272,1217318,Trafford borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,79776,1215726,Vandergrift borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,81936,2631312,Webster CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,83328,1215727,West Leechburg borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,83680,1215728,West Newton borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,86672,2633877,Wyano CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,129,Westmoreland County,87208,1215729,Youngstown borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,87232,1215730,Youngwood borough,INCORPORATED PLACE,C5,A
PA,42,129,Westmoreland County,87240,2633879,Yukon CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,131,Wyoming County,24488,1215731,Factoryville borough,INCORPORATED PLACE,C5,A
PA,42,131,Wyoming County,40744,1215732,Laceyville borough,INCORPORATED PLACE,C5,A
PA,42,131,Wyoming County,41080,2633880,Lake Winola CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,131,Wyoming County,48856,1215733,Meshoppen borough,INCORPORATED PLACE,C5,A
PA,42,131,Wyoming County,54400,1215734,Nicholson borough,INCORPORATED PLACE,C5,A
PA,42,131,Wyoming County,55728,2634423,Noxen CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,131,Wyoming County,77784,1215735,Tunkhannock borough,INCORPORATED PLACE,C5,A
PA,42,131,Wyoming County,82952,2633883,West Falls CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,17416,1215736,Cross Roads borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,18072,1215737,Dallastown borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,18800,1215738,Delta borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,19208,1215739,Dillsburg borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,19696,1215740,Dover borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,21728,1215741,East Prospect borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,22104,2389452,East York CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,23560,2389042,Emigsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,25416,1215742,Fawn Grove borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,25584,1215743,Felton borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,27576,1215744,Franklintown borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,29760,1215745,Glen Rock borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,30016,1215746,Goldsboro borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,30435,2389863,Grantley CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,32056,1215747,Hallam borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,32448,1215748,Hanover borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,37640,1215749,Jacobus borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,37944,1215750,Jefferson borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,42968,1215751,Lewisberry borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,44416,1215752,Loganville borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,46864,1215753,Manchester borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,52056,1215754,Mount Wolf borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,53568,1215755,New Freedom borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,53872,2633884,New Market CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,54056,1215756,New Salem borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,55608,1215757,North York borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,58240,2389643,Parkville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,59296,2389662,Pennville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,61520,2805586,Pleasureville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,63116,2584498,Queens Gate CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,133,York County,63288,1215758,Railroad borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,63840,1215759,Red Lion borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,69360,1215760,Seven Valleys borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,70256,2390294,Shiloh CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,70568,1215761,Shrewsbury borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,73192,1215762,Spring Grove borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,73528,2390343,Spry CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,74104,1215763,Stewartstown borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,74416,2584515,Stonybrook CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,75574,2390374,Susquehanna Trails CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,78115,2584519,Tyler Run CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,133,York County,79640,2390425,Valley Green CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,79682,2390427,Valley View CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,82008,2390462,Weigelstown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,133,York County,82200,1215764,Wellsville borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,84288,1215766,West York borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,85728,1215767,Windsor borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,85872,1215768,Winterstown borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,86640,1215769,Wrightsville borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,87040,1215770,Yoe borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,87048,1215771,York city,INCORPORATED PLACE,C5,A
PA,42,133,York County,87064,1215772,Yorkana borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,87080,1215773,York Haven borough,INCORPORATED PLACE,C5,A
PA,42,133,York County,87088,2584529,Yorklyn CDP,CENSUS DESIGNATED PLACE,U1,S
